sample_collect_date,2021-09-13,2021-09-20,2021-09-27,2021-10-04,2021-10-11,2021-10-18,2021-10-25,2021-11-01,2021-11-08,2021-11-15,2021-11-22,2021-11-29,2021-12-06,2021-12-13,2021-12-20,2021-12-27,2022-01-10,2022-01-17,2022-01-24,2022-01-31,2022-02-07,2022-02-14,2022-02-21,2022-02-28,2022-03-07,2022-03-14,2022-03-21,2022-03-28,2022-04-04,2022-04-11,2022-04-18,2022-04-25,2022-05-02,2022-05-09,2022-05-16,2022-05-23,2022-05-30,2022-06-06,2022-06-13,2022-06-20,2022-06-27,2022-07-04,2022-07-11,2022-07-18,2022-07-25,2022-08-01,2022-08-08,2022-08-15,2022-08-22,2022-08-29,2022-09-05,2022-09-12
2022-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.457229474212156,11.528734062544904,11.514631092807324,11.498498170863964,11.569683180760554,,,,,,,,,,,,,,
2022-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.652928041956578,11.661171685680065,11.640313879024148,11.670986129499536,11.698972832762184,,,,,,,,,,,,,
2022-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.807712278552804,11.782129587184333,11.772289078238519,11.789564319601213,11.78362348861591,,,,,,,,,,,,
2022-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.923945295344517,11.8735920269775,11.880155806440243,11.874960865710213,11.917770834230152,,,,,,,,,,,
2022-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.97489497571648,11.970747293279272,11.966298242804513,11.968356817573648,12.02297505213184,,,,,,,,,,
2022-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.061338780118302,12.057635619898814,12.018942800917142,12.036713377015875,12.110982823808877,,,,,,,,,
2022-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.148972996993114,12.069528784260637,12.050451701899911,12.084332249053404,12.121687122543237,,,,,,,,
2022-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.12011476760413,12.064190026783946,12.05768167429793,12.075939916680476,12.045703862984515,,,,,,,
2022-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.077928351667982,12.031031099542457,12.030192710817715,12.020998824067533,12.010656709997614,,,,,,
2022-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.004380524786983,11.984445504954953,11.996293785150552,11.997781151822416,11.969812460287736,,,,,
2022-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.938698299092191,11.97158874623357,11.984905593647218,11.970346855172764,11.946734068090873,,,,
2022-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.946883707316587,11.97203003547202,11.970881250057792,11.960105570294182,11.97361520600597,,,
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.959154477296822,11.97141564494282,11.973477072497491,11.978333345721575,11.973190244764265,,
2022-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.971950039827847,11.986848574700801,11.98305148543718,11.984568954586269,11.974313932886787,
2022-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.00022007690411,11.987769625152783,11.995947664408273,11.989648700728347,12.021126114368078
2022-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.992487764868388,12.007326374230278,12.004983468569908,12.007314200513607
2022-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.018705084052282,12.020318236411468,11.993502286659133
2022-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.035653004253028,11.979690372804662
2022-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.965878458950188
